,name,genres,directors,writers,averageRating,numVotes,actors,original_language,production_companies,release_date,budget,revenue,runtime,status,keywords,trailer_views,trailer_likes,titleType_movie,titleType_tvMovie,director_score,writer_score,actor_score,star_score,is_documentary,genres_Action,genres_Adult,genres_Adventure,genres_Animation,genres_Biography,genres_Comedy,genres_Crime,genres_Documentary,genres_Drama,genres_Family,genres_Fantasy,genres_Film-Noir,genres_History,genres_Horror,genres_Music,genres_Musical,genres_Mystery,genres_Romance,genres_Sci-Fi,genres_Sport,genres_Thriller,genres_War,genres_Western,is_holiday_release,is_competitive_month,production_popular,lang_en,lang_fr,lang_es,lang_hi,lang_ja,lang_other,has_trailer,has_keywords,keyword_embedding
11,The Glorious Lady,Drama,George Irving,"George M. Arthur,Edmund Goulding",5.7,55.0,"Olive Thomas,Mona Kingsley,Evelyn Brent,Mrs. Henry Clive,Marie Burke,Matt Moore,Robert Taber,Huntley Gordon",en,Selznick Pictures Corporation,1919-10-19,0.0,2801514.7546820813,56.0,Released,england-horse race-class differences-silent film-mother son relationship-social prejudices,22290.29758534268,44265.5702153504,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.23802221
12,The Cabinet of Dr. Caligari,"Horror,Mystery,Thriller",Robert Wiene,"Carl Mayer,Hans Janowitz",8.0,73117.0,"Andy Gatley,Lil Dagover,Daamen J. Krall,Andy Neil,Hans Lanser-Ludolff,Neil Hopkins,Friedrich Feher,Doug Jones,Conrad Veidt,David Miranda,Randy Mulkey,Hans Heinrich von Twardowski,Ali Noel,William Gregory Lee,Rudolf Lettinger,Jeff Bodean,Ludwig Rex,Judson Pearce Morgan,Richard Herd,Räven Green,Rudolf Klein-Rogge,Time Winters,Stephen Conicelli,Scott Lincoln,Lauren Birkell,Henri Peters-Arnolds,Willie Tarts,Werner Krauss",de,Decla Film Gesellschaft Holz & Co.,1920-02-27,282320.1,138195.68895,78.0,Released,insane asylum-silent film-unreliable narrator-expressionism-somnambulist-unreliable flashback-megalomania-madman-somnambulism-german expressionism,1284.740742023769,2863.253976855885,1.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.32543862
13,The Miracle Man,Drama,George Loane Tucker,"George M. Cohan,Robert Hobart Davis,Robert M. Davis,Wid Gunning,Frank L. Packard,George Loane Tucker",6.7,262.0,"Pepper Martin,Lucille Hutton,Bernardo De Paula,Anthony Hayden,Thomas Meighan,F.A. Turner,William Bramley,Ken Curtis,Jack Lord,James Sikking,Harriet Keevil,James Arness,Milburn Stone,Adija Diamant,Chester Morris,Barbara Kellerman,Dylan Mooney,Jean Marsh,Herman Wedemeyer,Don Chastain,Elena Diaz,Sylvia Sidney,Holly de Jong,Michael Drayer,Lon Chaney,Lewis Fiander,Virginia Bruce,Kaylee Dodson,Robert Coogan,Lindsey Stakoe,Betty Compson,Bruce Watson,Irving Pichel,Jeffrey Segal,Colin Farrell,Cameron Van Hoy,Tom Badal,Keith Baxter,Alfonso Freeman,Masayuki Imai,Amanda Blake,Buck Taylor,Ashten Beach,Boris Karloff,Brittani Noel,Ned Sparks,Sandra Smith,John Wray,Joseph J. Dowling,Jonathan Zadok,James Aubrey,Lloyd Hughes,J.M. Dumont,James MacArthur,Peter Bowles,Harry Chang,Lawson Butt,Dave Beaudrie,Elinor Fair,Peggy Anne Siegmund,Haley Mancini,Hobart Bosworth,Eddie Kehler,Adam Norton,Kisaburô Kurihara,Laura Sode-Matteson,Joseph Walsh",en,Paramount-Mayflower Photoplay Company,1919-08-26,2175877.456647399,65276323.699421965,80.0,Released,con artist-silent film-lost film-partially lost film,1574692.9020907404,748775.2814530351,1.0,0.0,0,0,1,123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.11456102
14,Over the Hill to the Poorhouse,"Crime,Drama",Harry F. Millarde,"Will Carleton,Paul Sloane",4.8,31.0,"John T. Dwyer,Wallace McCutcheon Jr.,Stephen Carr,James Sheldon,Johnnie Walker,Wallace Ray,Mrs. Wallace McCutcheon,Robert G. Vignola,James Sheridan,Noel Tearle,Edward Dillon,Anthony O'Sullivan,Florence Auer,Mary Carr,William Welsh,Mack Sennett,Jerry Devine",en,Fox Film Corporation,1920-09-17,1568445.0000000002,47053350.00000001,110.0,Released,silent film,554095.7083699146,768611.1789597049,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.82444197
15,Way Down East,"Drama,Romance",D.W. Griffith,"Lottie Blair Parker,William A. Brady,Joseph R. Grismer,Anthony Paul Kelly,D.W. Griffith",7.3,6086.0,"Spring Byington,Henry Fonda,Lillian Gish,Kate Bruce,Edward Trevor,Florence Short,Margaret Hamilton,Richard Barthelmess,Mrs. David Landau,Burr McIntosh,Josephine Bernard,Gene Gauntier,Andy Devine,Mrs. Morgan Belmont,Rochelle Hudson,Astrid Allwyn,Sara Haden,Lowell Sherman,Patricia Fruen,Slim Summerville,Russell Simpson",en,United Artists-D.W. Griffith Productions,1920-09-03,0.0,70580025.0,150.0,Released,waterfall-silent film-country girl-fake wedding,-72931.67153313707,772148.0117062085,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.03210157
16,Fool's Paradise,Romance,Cecil B. DeMille,"Beulah Marie Dix,Sada Cowan,Leonard Merrick",7.0,91.0,"Kiley Blamire,Mathew Dunlop,Guy Oliver,Hannah Davis,Tim Brown,Jason Bateman,Rachel Cisewski,Malaina Anousaki,Sandeep Nahar,David Dietrich,Crystal M. Craven,Eileen Draycott,Kaitlyn Agajanian,J. Lyle,Kia Bozou,Jason Sudeikis,Ronn Carroll,William Eedle,Adrien Brody,Debra Lynn Hull,Corey Lundy,Clarence Burton,Gary Gaines,Matthew Dahlager,Forest Jones,Will Wilson,Eric Petrilla,Hedley Goodall,Phyllis Smale,Sara Lukasiewicz,John Davidson,Emily Jane Grab,Petros Pantazis,Jim Gaffigan,Bogdan McHugh,Palak Jain,Jacqueline Logan,Dan Aho,Marcus Scribner,Steve Coulter,Giannis Fermis,James Jollie,Sally Osborne,Charlie Day,Deja Soufka,Pablo Lorenzo,Theodore Kosloff,Julia Faye,Ray Liotta,Aria Song,Wayne Bauer,Ronit Roy,Derek Hart,Allie Callahan,Nora Swinburne,Jessie Kahnweiler,Rosemary Nicols,Frank Varga Jr.,Pooja Banerjee,Mark Borchardt,Taylor Callahan,Fanny Rowe,Elle Phillips,J.R. Clark,Victor J. Ho,Wensley Pithey,Apurva Agnihotri,Agnes Lauchlan,Charles Anteby,Jack Watling,Taylor Dayne,Katie Pavao,Clive Morton,Kamuela C. Searle,Aislin Freya Pax,Mark Deakins,Daniella Taylor,Josh Cisewski,Munair Zacca,Lovlee Carroll,Arthur Howard,Gioia Jiles,Laura Patalano,Steven Pacey,Mildred Harris,Susan Valentine,Kate Coleridge,Chad Cleven,Corey Parker,Trevor Jackson,Yara Shahidi,Ken Jeong,Richard Camuto,Luke Nelson,Natasa Apostolou,Ronald Wilson,Jessica Bremseth,Dimple Chawla,Claire Patnode,Chris Paseka,Kirby Lundy,Conrad Nagel,Mary Elizabeth Ellis,Sarah Goyne,Suchitra Pillai,Mark Escribano,Mona Singh,Kymedienne Jackson,Guy Deghy,Pamela Strong,Evan Bussanich,Nim McQuin,Jennifer Daniel,Edie Falco,Chloe Swan Sparwath,Donelle Brierly,Nick Sommer,Diane Tower-Jones,Nana Skiada,Karen Duffy,Daniel Faraldo,John Oxley,Gary Raymond,Julia Collazo,Marcus Terrell Smith,Aida Turturro,Dorothy Dalton,Kylie Tollefson,Takis Miliadis,Neena Cheema,Giorgos Velentzas,Katherine Rosinski,Jade Sealey,Nikos Fermas,Joyce Carey,Carol Royle,Joel Anderson,Darren Marshall,Calista Quint,Betty Moshona,Diggy Simmons,Gurdeep Kohli,D. Bruce Bryant,Kate Beckinsale,Michael P. Flanagan Jr.,Cicely Courtneidge,Stella Andrew,Sean Hanley,Christopher Lawford",en,Famous Players-Lasky Corporation,1921-12-09,5106068.316368716,15806017.630893856,109.0,Released,no_keywords,272977.94118047744,281530.640955969,1.0,0.0,1,0,4,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.267071
17,The Kid,"Comedy,Drama,Family",Charles Chaplin,Charles Chaplin,8.2,140256.0,"Rooholah Mofidi,Nikki Brooks,Abigail Lawrie,Darren Lee Campbell,Maryam Qolhaki,Carson Verity,Diane Craig,Leila George,Edward Alexander,Ron Glass,Erik Palladino,Billy Gillespie,Ebrahim Azizi,Anastasia Basil,Gabe Rosenfield,Glenn Payne,Elizabeth Baur,Byron Foulger,Jason Tremblay,Buck,George Kapiniaris,Onika Day,Andrew Duggan,Dabbs Greer,Simon O'Brien,Leith M. Burke,Robert Costanzo,Edmund Cobb,Spec O'Donnell,Hector Elizondo,Madhere Roberde,Tung Cho 'Joe' Cheung,Seyed Masoud Hosseini,Hallie Todd,Malorie Felt,Wayne Condo,Joe Guzaldo,Redd Foxx,Demond Wilson,Finn Bennett,Patti LaBelle,Yvonne Suhor,Boris Cabrera,Kathleen Freeman,Masud Asadollahi,Tony Danza,Jean Smart,Duane Martin,Vivi Janiss,Ransford Doherty,Rod Steiger,Josh Brolin,Chris Pratt,Allan Royal,Tracey Gold,Jake Schur,Mark Harmon,Kate Price,Nick Giannopoulos,Peri Gilpin,Nematollah Gorji,Cavan Clerkin,Ron Ringo,Mark Camacho,Ben Dickey,Emily Mortimer,Leo G. Carroll,Farokhlagha Hushmand,Jaden Oehr,Keidrich Sellati,Susan Dalian,Iain P.F. McDonald,Kevin Sechelski,Robert Culp,Leelee Sobieski,Martin Reid,Adam Bitterman,Robert Grubb,John DiResta,Kate Ashfield,Ian Puleston-Davies,Laura Robinson,Terry Gill,Damon Quinn,Gregory Scott Cummins,Alexandra Ford,Liam Tomlinson,Lily Tomlin,Mike Savage,John Mahoney,Jake Getze,Karan Menon,Jim Byrnes,Kathie Fischer,Lenore Smith,Ellen Wroe,Michael McDowell,Ned Finley,Henry Bergman,Nadège August,Elew,Tom Burke,Bruce Willis,Dane DeHaan,Arthur Mullard,Addison Richards,Peter O'Brien,Leo McGuigan,Rupert Friend,Henry B. Walthall,Charles Maxwell,Jackie Tomlinson,Billy Chapin,Sabrina Wiener,Howard Platt,Jerod Meagher,Mike Allen,Bert Freed,Steve Drizos,Cliff Hall,Michael Chiklis,Morris Chestnut,Meeri de Oliveira,Scott Hylands,Charles Chaplin,Marcene Harris,Emmanuel Ighodaro,Andrea Martin,Jacques Aubuchon,Jonathan Halyalkar,Rebecca Gibney,Silvio Ben,Buck Smodic,B.J. Hogg,Jeff Thomson,Elpidia Carrillo,Jonathan Hole,Kathryn Hume-Cvancarova,William Samples,Sean McCann,Samantha Bennett,Charmin Lee,Ali Akbar Mahdavifar,Joseph Mell,Jennifer Tilly,Daniel Mazzone,Ralph Ullrich,Christina Hendricks,Evan Alex,Alexa Alexander,Wayne Hope,Gabe Armentano,Joanna Piddocke,John Neville,Amanda Girvan,Denise Gentile,John Cygan,Mark Neal,Doug Ballard,Karolina Bien,Emily Neves,Shahram Saminipoor,Bernard Hill,Jeff Wincott,Mariusz Wilkowski,John Archer Lundgren,Glynn Nicholas,David Batiste,Lee Patrick,Dana Ivey,Nellie Bly Baker,Monte Blue,Wayne Maunder,Susan Hogan,Kam Tong,Robert Sterling,Mary Frann,Sean Brosnan,David Hyde Pierce,Leslie Cheung,Don Stark,Cindy Katz,Nicolaus Gift,Luis Antonio Ramos,Judith Light,Richard Emory,Annette O'Toole,Ann Johnson,Anthony Zerbe,Bill Applebaum,Jane Leeves,Joanna Kerns,Urszula Gryczewska,Charles Murphy,Franciszek Gurgul,Howard Wright,David Vujanic,Val Jellay,Kelsey Grammer,Pat Peardon,Stephen Baldwin,Christopher Lloyd Dennis,Anthony Oh,Ollie O'Toole,Haidar Ali,Maggie Reneau,Sergi Robles,Edward Biby,Deborah Grover,Dylan Emerick,Syd Saylor,Lolita Davidovich,Enzo,Jodie Whittaker,Jackie Coogan,Tod Fennell,Kazem Afrandnia,Jeff Saumier,Isaiah Heck,Natalie Vansier,Leslie Slade,Jason Schombing,Ann Doran,Nadia Williams,Kalama Epstein,James Remar,Jenny Conlee,Eulalie Jensen,Sandra Purpuro,Shiva,Ethan Hawke,Robin Van Zandt,Paulina Boczkowska,Gary Stretch,Vasilios Papadamakis,Michael Flowers,Katya Gardner,Bill Mumy,Liz Burch,Scott Rymoff,Melissa Leo,Peter Hale,Beulah Bains,John Browing,Jack Kruschen,Tahj Mowry,Esther Canata,Joanna Jarmolowicz,Anjie Broderick,Edna Purviance,Kaj-Erik Eriksen,Eugene Levy,Tony Daniels,Victor Rebengiuc,Taylor Major,Natascha McElhone,David Stoll,Barbro Hiort af Ornäs,Jacqueline Pillon,Keith Campbell,Arny Freeman,Denise Gough,John Tang,Bob Hornery,Reza Karam Rezai,Joe Cunningham,Jolland Chan,Joel Palmer,Gertrude Short,Flip Mark,Mike Reid,Lillian Walker,Joe Grisaffi,Chris Bylsma,Tim McGarry,Antrim Short,Brett Cullen,Franco Nero,Lee Farr,Daniel von Bargen,William Shatner,Paul Cosimano,Eleanor Audley,Carrie Ng,Rita Manyette,Geff Francis,Karle Warren,Carlson Young,Brian Colin Foley,Alan Thicke,Jack Soo,Jordana Spiro,B.F. Blinn,Ty Miller,Danny Pintauro,Art Felix,Vera Lockwood,Debbie Linden,Lincoln Kilpatrick Jr.,Hal Williams,Eugene Clark,Gregory Sierra,Gilbert Mack,Mariola Kukula,Oliver Coopersmith,Kevin Crowley,Pierson Carlsen,Clint Obenchain,Travis Fine,Roy Engel,Tobi Bamtefa,Gabriel Limbe,Karl Pilkington,Jim Beaver,Julian Jackson,Darren Frost,Jane Wheeler,Ryan Kennedy,Jeremy Miller,Amber Steigelfest,Halle Dixon,Max Gail,Queenie Watts,Tracey Callander,Anita Smith,Ray Aranha,Vivica A. Fox,Jasie Hughes,Chad Dashnaw,Angelina Estrada,Victor Knight,Hal Linden,Ellen Corby,David Murphy,Katherine Helmond,Norman Leavitt,Pamela Duncan,Spencer Breslin,Charlie Chappell,Zach Carlsen,Krzysztof Chodorowski,Drew Moore,Kevin Harrington,Frederick Rule,Theresa Saldana,Tracy Harvey,Adam Chong,Robert Gaillard,Richard Carlson,Alison Whyte,Florence Barker,Rodja Martin Tröscher,Ed Prentiss,Thomas Downey,Olivia Nash,Jonathan Trevor,Sarah P",en,Charles Chaplin Productions,1921-01-21,4381131.284916202,43811312.84916201,68.0,Released,angel-suicide attempt-fistfight-slapstick comedy-class differences-foundling-silent film-dream sequence-semi autobiographical-car theft-little tramp-illegitimate child-unwed mother-abandoned baby-out of wedlock child-raised like own child-good deed doer,746873.777663317,859029.8683787013,1.0,0.0,1,1,7,465,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.6437663
20,A Dangerous Adventure,\N,"Jack L. Warner,Sam Warner","Frances Guihan,Sam Warner",5.3,16.0,"Omar Whitehead,William 'Billy' Benedict,Mabel Stark,Josephine Hill,John Gallaudet,Joe Sawyer,Don Terry,Marc Lawrence,Nana Bryant,J.R. Riccarde,Julio Gallo,Rosalind Keith,Frank C. Wilson,Aníbal de Mar,Sergio Miro,William Arnold,María Pardo,Juan Bux,Robert Agnew,Ramiro Gómez Kemp,Rosita Fornés,Jack Richardson,Xiomara Fernandez,Russell Hicks,Grace Darmond,Philo McCullough,Derelys Perdue,Rex De Rosselli",en,Warner Bros. Pictures,1922-11-01,3267593.7500000005,2651418.9285714286,0.0,Released,no_keywords,-25969.76371583637,52992.7009239345,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.267071
21,Foolish Wives,"Drama,Thriller",Erich von Stroheim,"Erich von Stroheim,Marian Ainslee,Walter Anthony",7.0,4195.0,"Erich von Stroheim,Mae Busch,Jill Bennett,Miss DuPont,Philip Bond,Maxine Audley,Patience Collier,Albert Edmondson,Rudolph Christians,Basil Dignam,Cesare Gravina,Maude George,Dale Fuller,C.J. Allen,Jack Gwillim,Laurie Asprey,Lyndon Brook,Edward Dentith,Harvey Ashby,Malvina Polo",en,Universal Film Manufacturing Company,1922-01-11,20539160.714285713,7472520.107142857,143.0,Released,monte carlo-court-wig,198610.2509139845,211972.1765263072,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.11240578
22,Safety Last!,"Action,Comedy,Thriller","Fred C. Newmeyer,Sam Taylor","Hal Roach,Sam Taylor,Tim Whelan,H.M. Walker,Jean C. Havez,Harold Lloyd",8.1,23811.0,"Bill Strother,Ed Brandenburg,Monte Collins,Robert Hughes,Westcott Clarke,Harold Lloyd,Roy Brooks,Chester A. Bachman,Noah Young,Mildred Davis,Sarah Monahan,Charley Chase,Julie McGregor,Christopher Mayer,Simone Buchanan,Christopher Truswell",en,Hal Roach Studios,1923-04-01,2219670.7017543856,27516578.94736842,74.0,Released,clock-department store-police-climbing-black and white-silent film,186351.1883515301,343184.33115265705,1.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.20881963
23,Beau Brummel,"Drama,History,Romance",Harry Beaumont,"Clyde Fitch,Dorothy Farnum",6.6,548.0,"James Morrison,Carmel Myers,Edwin R. Phillips,Richard Tucker,George Beranger,Willard Louis,Etienne Girardot,Rex Ingram,Alec B. Francis,Mila Perkins,Charles Chapman,Clarissa Selwynne,John Barrymore,Travis Champagne,Danny Gallehugh,Julia Swayne Gordon,Clara Kimball Young,Jonathan Luke,Helene Costello,William Humphrey,Richard Leslie,Irene Rich,James Young,Mary Astor",en,Warner Bros. Pictures,1924-03-30,6292124.385964911,9080471.052631577,127.0,Released,mockery-snob-love-military officer-love affair-fashion-silent film-arrogance-snobbery-broken heart-trendsetter-inner circle,53041.0375247127,140825.9998877788,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.41719258
24,Girl Shy,"Comedy,Romance","Fred C. Newmeyer,Sam Taylor","Sam Taylor,Ted Wilde,Tim Whelan,Thomas J. Gray,Harold Lloyd",7.7,3801.0,"Ethel Broadhurst,Jack Burns,Aneta Corsaut,Jobyna Ralston,Harold Lloyd,Richard Daniels,Jackie Condon,Henry A. Barrows,Sammy Brooks,Billy Butts,George Lindsey,Carlton Griffin,Frances Bavier,Andy Griffith,Joe Cobb",en,The Harold Lloyd Corporation,1924-04-20,7337754.385964912,28433798.245614037,80.0,Released,speed-manuscript-romantic comedy-tailor-silent film-tortoise-tram-stop wedding,294516.3507708146,436266.3091311085,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.3456968
25,He Who Gets Slapped,"Drama,Horror,Romance",Victor Sjöström,"Leonid Andreyev,Carey Wilson,Victor Sjöström,Marian Ainslee",7.7,4561.0,"Tully Marshall,Carroll O'Connor,John Gilbert,Stanley Lawson,Bartine Burkett,Anthony Eustrel,Loring Smith,Max Brent,Viola Merrett,Ford Sterling,Lon Chaney,Ruth King,Pierre Olaf,Will B. Able,Norma Shearer,Richard Goolden,Julie Harris,Richard Barclay,Raymond Rollett,Rosalinde Fuller,Alice Belcher,Patricia Jessel,Morgan Sterne,Pierre Watkin,Richard Afton,Nicholas Grimshaw,Stuart Germain,Richard Basehart,Marc McDermott,David Opatoshu",en,Metro-Goldwyn-Mayer,1924-12-22,3155234.385964912,16161404.035087718,72.0,Released,circus-clown-clowning-love-remake-unrequited love-based on play or musical-tragedy-silent film-slap-circus clown-circus performer,148525.72917918407,65868.14106373752,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.36416078
26,Romola,"Drama,History",Henry King,"George Eliot,Will M. Ritchey,Jules Furthman,Don Bartlett",6.0,264.0,"Tina Ceccaci Renaldi,Fernanda Negri Pouget,Dorothy Gish,Maria Caserini,Lillian Gish,Frank Puglia,Herbert Grimwood,Amelia Summerville,Ronald Colman,William Powell,Bonaventura Ibáñez,Charles Lane,Amleto Novelli",en,Inspiration Pictures-Metro-Goldwyn-Mayer,1924-12-06,0.0,9121452.410877192,106.0,Released,based on novel or book-florence italy-silent film-renaissance,130201.32221165564,153888.354508959,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0045654774
27,The Thief of Bagdad,"Adventure,Family,Fantasy",Raoul Walsh,"Lotta Woods,Douglas Fairbanks,Achmed Abdullah,James T. O'Donohoe",7.7,7302.0,"Conrad Veidt,Bruce Winston,Mary Morris,Fritz Odemar,Hay Petrie,John Justin,Brandon Hurst,Sabu,Theo Lingen,Fita Benkhoff,Rudolf Prack,Sôjin Kamiyama,Douglas Fairbanks,Rex Ingram,Lentini Brothers,Miles Malleson,Snitz Edwards,Tote Du Crow,Noble Johnson,Fyodor Kurikhin,Julanne Johnston,Hubert von Meyerinck,Morton Selten,Charles Belcher,Carl Voscherau,Paul Kemp,Anna May Wong,June Duprez,Sonja Ziemann,Sam Baker,Walter Giller",en,Douglas Fairbanks Pictures,1924-03-18,20832875.29859649,27340821.385438595,149.0,Released,treasure-magic-palace-flying carpet-rope-princess-thief-suitor-black and white-disguise-apple-baghdad-silent film-arabian nights,482955.3315528115,489803.4827820407,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5003915
28,Triumph,Drama,Cecil B. DeMille,"May Edginton,Jeanie Macpherson",6.2,29.0,"Joana Schümer,Milko Lazarov,Ivan Barnev,David Carter,Kamogelo Molatlhoe,Colton Haynes,Bela Klentze,Ivan Savov,Grace Victoria Cox,Zasu Pitts,Sarah Peltzer,Anthony Jacobs,Antic Melkior,Prince Grootboom,Michael Joseph,Stanislav Ganchev,Tony Scott,Maria Wedig,Marigold Clark,Boone Swanson,Rod La Rocque,Chryssanthi Kavazi,Michael D. Coffey,Sydney Bell,Raymond Ochoa,Joy Selby,Ryan Ochoa,Theodore Kosloff,Julia Faye,Mervyn Blake,Itumeleng Bokaba,Lars Korten,Spottiswoode Aitken,Petar Dochev,Farieda Metsileng,Bachu,Julian Vergov,Kevin McKidd,Quinn McPherson,Michael Lawrence Potter,William Dyer,Ashley Romero,Terrell Alex,Eva Mona Rodekirchen,Polly Walker,Claus Maria Merkury,Nikolay Todorov,Sheila Shand Gibbs,Grant Benjamin Leibowitz,Lunga Shabalala,Alice Budd,Ralph Bellamy,Alexandra Fonsatti,Tara,T. Mychal Smith,J. Edwin Brown,Margita Gosheva,Ashton Sanders,Peter Augustine,Devin Gage,Wedler Charles,Darren Constantine,Ata Mohammed,Jeanette Nolan,Elliot Michael El-Jay Woods,Tobias Menzies,David White,Henry Jones,Robert Edeson,Michael Aldridge,Darren L. Miller,Than Wyenn,Amanda Seome,Leatrice Joy,Emily Wilson,Douglas Wilmer,Jude Thomas,Rio Appling,Bose,Robert Pastene,Hungani Ndlovu,Ryan Eaton,Maxin Grenier,Rick Ochoa,T.J. Atoms,Silvan-Pierre Leirich,Ed Begley,Vivian Lee Wood,Jordan Constantine,Semi Anthony,Igor Dolgatschew,Helen Wright,Marcus Callender,Tatjana Clasing,Dragana Levenska,Uyoata Udi,Nigel De Brulier,William Stowell,Adam Julian,Charles Ogle,Max Pirkis,Claire Du Brey,Maggie Pierce,Terrence Howard,Johnell Young,Amir Smith,Ulrike Frank,Maria Bakalova,Blaise Dellarocco,Jacqueline Marie Alberto,Frank Woolridge,Patricia Berry,RJ Mitte,Amrei Haardt,Siddiq Saunderson,Zolee Griggs,Dominic Ellis,Kerry Condon,Terrice Demond,Shameik Moore,Joseph Madden,David Bamber,Robert Ochoa,Roody Baille,Julian Kostov,Manie Malone,Paris Nicole,Indira Varma,Gisa Zach,Patrick Stalinski,Tom Simcox,Clyde Benson,Victor Varconi,Lon Chaney,Brian D. Mason,Thaddäus Meilinger,Lobo,Julia Augustin,Etoy Helvig-Hanserd,George Fawcett,Bart Allison,Julian Elijah Martinez,Francisco Medina,Owen Berry,Betty Field,Dorothy Phillips,Saba Hailemariam,Maggie Parto,Ruth Elder,Nicholas Woodeson,Murray Matheson,Laura Masci,Nimrod Nkosi,Zarko Dimoski,Allee Sutton Hethcoat,Henry Davies,Wolfgang Bahro,Johnathon Schaech,Jan Kittmann,Lindsay Duncan,Lonnie Capers,Christopher Kohn,Sam A. Mowry,Ray Stevenson,Dave East,J.R. Yenque",en,Paramount,1924-04-27,0.0,4511233.052105263,80.0,Released,no_keywords,41858.67578759019,116671.45593769132,1.0,0.0,1,0,1,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.267071
